PayrollPaymentID,PayrollRegisterID,PaymentDate,PaymentMethod,ReferenceNumber,ClearedDate,RecordedByEmployeeID
1608,1608,2024-08-16,Direct Deposit,PRPAY-2024-001608,2024-08-19,5
1609,1609,2024-08-16,ACH,PRPAY-2024-001609,2024-08-19,5
1610,1610,2024-08-16,Direct Deposit,PRPAY-2024-001610,2024-08-19,5
1611,1611,2024-08-16,ACH,PRPAY-2024-001611,2024-08-19,5
1612,1612,2024-08-16,ACH,PRPAY-2024-001612,2024-08-19,5
1613,1613,2024-08-16,ACH,PRPAY-2024-001613,2024-08-19,5
1614,1614,2024-08-16,Direct Deposit,PRPAY-2024-001614,2024-08-19,5
1615,1615,2024-08-16,ACH,PRPAY-2024-001615,2024-08-19,5
1616,1616,2024-08-16,Direct Deposit,PRPAY-2024-001616,2024-08-19,5
1617,1617,2024-08-16,ACH,PRPAY-2024-001617,2024-08-19,5
1618,1618,2024-08-16,ACH,PRPAY-2024-001618,2024-08-19,5
1619,1619,2024-08-16,Direct Deposit,PRPAY-2024-001619,2024-08-19,5
1620,1620,2024-08-16,ACH,PRPAY-2024-001620,2024-08-19,5
1621,1621,2024-08-16,ACH,PRPAY-2024-001621,2024-08-19,5
1622,1622,2024-08-16,ACH,PRPAY-2024-001622,2024-08-19,5
1623,1623,2024-08-16,ACH,PRPAY-2024-001623,2024-08-19,5
1624,1624,2024-08-16,ACH,PRPAY-2024-001624,2024-08-19,5
1625,1625,2024-08-16,ACH,PRPAY-2024-001625,2024-08-19,5
1626,1626,2024-08-16,ACH,PRPAY-2024-001626,2024-08-19,5
1627,1627,2024-08-16,Direct Deposit,PRPAY-2024-001627,2024-08-19,5
1628,1628,2024-08-16,Direct Deposit,PRPAY-2024-001628,2024-08-19,5
1629,1629,2024-08-16,Direct Deposit,PRPAY-2024-001629,2024-08-19,5
1630,1630,2024-08-16,Direct Deposit,PRPAY-2024-001630,2024-08-19,5
1631,1631,2024-08-16,Direct Deposit,PRPAY-2024-001631,2024-08-19,5
1632,1632,2024-08-16,Direct Deposit,PRPAY-2024-001632,2024-08-19,5
1633,1633,2024-08-16,ACH,PRPAY-2024-001633,2024-08-19,5
1634,1634,2024-08-16,ACH,PRPAY-2024-001634,2024-08-19,5
1635,1635,2024-08-16,ACH,PRPAY-2024-001635,2024-08-19,5
1636,1636,2024-08-16,Direct Deposit,PRPAY-2024-001636,2024-08-19,5
1637,1637,2024-08-16,ACH,PRPAY-2024-001637,2024-08-19,5
1638,1638,2024-08-16,Direct Deposit,PRPAY-2024-001638,2024-08-19,5
1639,1639,2024-08-16,ACH,PRPAY-2024-001639,2024-08-19,5
1640,1640,2024-08-16,ACH,PRPAY-2024-001640,2024-08-19,5
1641,1641,2024-08-16,ACH,PRPAY-2024-001641,2024-08-19,5
1642,1642,2024-08-16,ACH,PRPAY-2024-001642,2024-08-19,5
1643,1643,2024-08-16,ACH,PRPAY-2024-001643,2024-08-19,5
1644,1644,2024-08-16,Direct Deposit,PRPAY-2024-001644,2024-08-19,5
1645,1645,2024-08-16,Direct Deposit,PRPAY-2024-001645,2024-08-19,5
1646,1646,2024-08-16,ACH,PRPAY-2024-001646,2024-08-19,5
1647,1647,2024-08-16,Direct Deposit,PRPAY-2024-001647,2024-08-19,5
1648,1648,2024-08-16,Direct Deposit,PRPAY-2024-001648,2024-08-19,5
1649,1649,2024-08-16,Direct Deposit,PRPAY-2024-001649,2024-08-19,5
1650,1650,2024-08-16,ACH,PRPAY-2024-001650,2024-08-19,5
1651,1651,2024-08-16,Direct Deposit,PRPAY-2024-001651,2024-08-19,5
1652,1652,2024-08-16,Direct Deposit,PRPAY-2024-001652,2024-08-19,5
1653,1653,2024-08-16,Direct Deposit,PRPAY-2024-001653,2024-08-19,5
1654,1654,2024-08-16,ACH,PRPAY-2024-001654,2024-08-19,5
1655,1655,2024-08-16,Direct Deposit,PRPAY-2024-001655,2024-08-19,5
1656,1656,2024-08-16,Direct Deposit,PRPAY-2024-001656,2024-08-19,5
1657,1657,2024-08-16,ACH,PRPAY-2024-001657,2024-08-19,5
1658,1658,2024-08-16,Direct Deposit,PRPAY-2024-001658,2024-08-19,5
1659,1659,2024-08-16,Direct Deposit,PRPAY-2024-001659,2024-08-19,5
1660,1660,2024-08-16,Direct Deposit,PRPAY-2024-001660,2024-08-19,5
1661,1661,2024-08-16,ACH,PRPAY-2024-001661,2024-08-19,5
1662,1662,2024-08-16,Direct Deposit,PRPAY-2024-001662,2024-08-19,5
1663,1663,2024-08-16,ACH,PRPAY-2024-001663,2024-08-19,5
1664,1664,2024-08-16,ACH,PRPAY-2024-001664,2024-08-19,5
1665,1665,2024-08-16,Direct Deposit,PRPAY-2024-001665,2024-08-19,5
1666,1666,2024-08-16,Direct Deposit,PRPAY-2024-001666,2024-08-19,5
1667,1667,2024-08-16,ACH,PRPAY-2024-001667,2024-08-19,5
1668,1668,2024-08-16,Direct Deposit,PRPAY-2024-001668,2024-08-19,5
1669,1669,2024-08-16,ACH,PRPAY-2024-001669,2024-08-19,5
1670,1670,2024-08-16,Direct Deposit,PRPAY-2024-001670,2024-08-19,5
1671,1671,2024-08-16,ACH,PRPAY-2024-001671,2024-08-19,5
1672,1672,2024-08-16,Direct Deposit,PRPAY-2024-001672,2024-08-19,5
1673,1673,2024-08-16,Direct Deposit,PRPAY-2024-001673,2024-08-19,5
1674,1674,2024-08-16,Direct Deposit,PRPAY-2024-001674,2024-08-19,5
1675,1675,2024-08-16,ACH,PRPAY-2024-001675,2024-08-19,5
1676,1676,2024-08-16,ACH,PRPAY-2024-001676,2024-08-19,5
1677,1677,2024-08-16,Direct Deposit,PRPAY-2024-001677,2024-08-19,5
1678,1678,2024-08-16,ACH,PRPAY-2024-001678,2024-08-19,5
1679,1679,2024-08-16,ACH,PRPAY-2024-001679,2024-08-19,5
1680,1680,2024-08-16,Direct Deposit,PRPAY-2024-001680,2024-08-19,5
1681,1681,2024-08-16,ACH,PRPAY-2024-001681,2024-08-19,5
1682,1682,2024-08-16,Direct Deposit,PRPAY-2024-001682,2024-08-19,5
1683,1683,2024-08-16,ACH,PRPAY-2024-001683,2024-08-19,5
1684,1684,2024-08-16,Direct Deposit,PRPAY-2024-001684,2024-08-19,5
1685,1685,2024-08-30,Direct Deposit,PRPAY-2024-001685,2024-09-02,5
1686,1686,2024-08-30,Direct Deposit,PRPAY-2024-001686,2024-09-02,5
1687,1687,2024-08-30,Direct Deposit,PRPAY-2024-001687,2024-09-02,5
1688,1688,2024-08-30,ACH,PRPAY-2024-001688,2024-09-02,5
1689,1689,2024-08-30,Direct Deposit,PRPAY-2024-001689,2024-09-02,5
1690,1690,2024-08-30,Direct Deposit,PRPAY-2024-001690,2024-09-02,5
1691,1691,2024-08-30,Direct Deposit,PRPAY-2024-001691,2024-09-02,5
1692,1692,2024-08-30,ACH,PRPAY-2024-001692,2024-09-02,5
1693,1693,2024-08-30,Direct Deposit,PRPAY-2024-001693,2024-09-02,5
1694,1694,2024-08-30,Direct Deposit,PRPAY-2024-001694,2024-09-02,5
1695,1695,2024-08-30,ACH,PRPAY-2024-001695,2024-09-02,5
1696,1696,2024-08-30,Direct Deposit,PRPAY-2024-001696,2024-09-02,5
1697,1697,2024-08-30,ACH,PRPAY-2024-001697,2024-09-02,5
1698,1698,2024-08-30,Direct Deposit,PRPAY-2024-001698,2024-09-02,5
1699,1699,2024-08-30,Direct Deposit,PRPAY-2024-001699,2024-09-02,5
1700,1700,2024-08-30,Direct Deposit,PRPAY-2024-001700,2024-09-02,5
1701,1701,2024-08-30,ACH,PRPAY-2024-001701,2024-09-02,5
1702,1702,2024-08-30,Direct Deposit,PRPAY-2024-001702,2024-09-02,5
1703,1703,2024-08-30,ACH,PRPAY-2024-001703,2024-09-02,5
1704,1704,2024-08-30,Direct Deposit,PRPAY-2024-001704,2024-09-02,5
1705,1705,2024-08-30,Direct Deposit,PRPAY-2024-001705,2024-09-02,5
1706,1706,2024-08-30,ACH,PRPAY-2024-001706,2024-09-02,5
1707,1707,2024-08-30,Direct Deposit,PRPAY-2024-001707,2024-09-02,5
1708,1708,2024-08-30,Direct Deposit,PRPAY-2024-001708,2024-09-02,5
1709,1709,2024-08-30,ACH,PRPAY-2024-001709,2024-09-02,5
1710,1710,2024-08-30,ACH,PRPAY-2024-001710,2024-09-02,5
1711,1711,2024-08-30,Direct Deposit,PRPAY-2024-001711,2024-09-02,5
1712,1712,2024-08-30,Direct Deposit,PRPAY-2024-001712,2024-09-02,5
1713,1713,2024-08-30,ACH,PRPAY-2024-001713,2024-09-02,5
1714,1714,2024-08-30,Direct Deposit,PRPAY-2024-001714,2024-09-02,5
1715,1715,2024-08-30,Direct Deposit,PRPAY-2024-001715,2024-09-02,5
1716,1716,2024-08-30,Direct Deposit,PRPAY-2024-001716,2024-09-02,5
1717,1717,2024-08-30,Direct Deposit,PRPAY-2024-001717,2024-09-02,5
1718,1718,2024-08-30,Direct Deposit,PRPAY-2024-001718,2024-09-02,5
1719,1719,2024-08-30,ACH,PRPAY-2024-001719,2024-09-02,5
1720,1720,2024-08-30,ACH,PRPAY-2024-001720,2024-09-02,5
1721,1721,2024-08-30,Direct Deposit,PRPAY-2024-001721,2024-09-02,5
1722,1722,2024-08-30,Direct Deposit,PRPAY-2024-001722,2024-09-02,5
1723,1723,2024-08-30,Direct Deposit,PRPAY-2024-001723,2024-09-02,5
1724,1724,2024-08-30,ACH,PRPAY-2024-001724,2024-09-02,5
1725,1725,2024-08-30,ACH,PRPAY-2024-001725,2024-09-02,5
1726,1726,2024-08-30,ACH,PRPAY-2024-001726,2024-09-02,5
1727,1727,2024-08-30,ACH,PRPAY-2024-001727,2024-09-02,5
1728,1728,2024-08-30,Direct Deposit,PRPAY-2024-001728,2024-09-02,5
1729,1729,2024-08-30,Direct Deposit,PRPAY-2024-001729,2024-09-02,5
1730,1730,2024-08-30,Direct Deposit,PRPAY-2024-001730,2024-09-02,5
1731,1731,2024-08-30,Direct Deposit,PRPAY-2024-001731,2024-09-02,5
1732,1732,2024-08-30,Direct Deposit,PRPAY-2024-001732,2024-09-02,5
1733,1733,2024-08-30,ACH,PRPAY-2024-001733,2024-09-02,5
1734,1734,2024-08-30,ACH,PRPAY-2024-001734,2024-09-02,5
1735,1735,2024-08-30,ACH,PRPAY-2024-001735,2024-09-02,5
1736,1736,2024-08-30,ACH,PRPAY-2024-001736,2024-09-02,5
1737,1737,2024-08-30,ACH,PRPAY-2024-001737,2024-09-02,5
1738,1738,2024-08-30,Direct Deposit,PRPAY-2024-001738,2024-09-02,5
1739,1739,2024-08-30,Direct Deposit,PRPAY-2024-001739,2024-09-02,5
1740,1740,2024-08-30,ACH,PRPAY-2024-001740,2024-09-02,5
1741,1741,2024-08-30,Direct Deposit,PRPAY-2024-001741,2024-09-02,5
1742,1742,2024-08-30,Direct Deposit,PRPAY-2024-001742,2024-09-02,5
1743,1743,2024-08-30,Direct Deposit,PRPAY-2024-001743,2024-09-02,5
1744,1744,2024-08-30,Direct Deposit,PRPAY-2024-001744,2024-09-02,5
1745,1745,2024-08-30,ACH,PRPAY-2024-001745,2024-09-02,5
1746,1746,2024-08-30,ACH,PRPAY-2024-001746,2024-09-02,5
1747,1747,2024-08-30,ACH,PRPAY-2024-001747,2024-09-02,5
1748,1748,2024-08-30,Direct Deposit,PRPAY-2024-001748,2024-09-02,5
1749,1749,2024-08-30,Direct Deposit,PRPAY-2024-001749,2024-09-02,5
1750,1750,2024-08-30,ACH,PRPAY-2024-001750,2024-09-02,5
1751,1751,2024-08-30,Direct Deposit,PRPAY-2024-001751,2024-09-02,5
1752,1752,2024-08-30,ACH,PRPAY-2024-001752,2024-09-02,5
1753,1753,2024-08-30,Direct Deposit,PRPAY-2024-001753,2024-09-02,5
1754,1754,2024-08-30,ACH,PRPAY-2024-001754,2024-09-02,5
1755,1755,2024-08-30,ACH,PRPAY-2024-001755,2024-09-02,5
1756,1756,2024-08-30,Direct Deposit,PRPAY-2024-001756,2024-09-02,5
1757,1757,2024-08-30,ACH,PRPAY-2024-001757,2024-09-02,5
1758,1758,2024-08-30,ACH,PRPAY-2024-001758,2024-09-02,5
1759,1759,2024-08-30,Direct Deposit,PRPAY-2024-001759,2024-09-02,5
1760,1760,2024-08-30,ACH,PRPAY-2024-001760,2024-09-02,5
1761,1761,2024-08-30,ACH,PRPAY-2024-001761,2024-09-02,5
1762,1762,2024-08-30,Direct Deposit,PRPAY-2024-001762,2024-09-02,5
1763,1763,2024-08-30,ACH,PRPAY-2024-001763,2024-09-02,5
1764,1764,2024-08-30,Direct Deposit,PRPAY-2024-001764,2024-09-02,5
1765,1765,2024-08-30,Direct Deposit,PRPAY-2024-001765,2024-09-02,5
1766,1766,2024-08-30,ACH,PRPAY-2024-001766,2024-09-02,5
1767,1767,2024-08-30,Direct Deposit,PRPAY-2024-001767,2024-09-02,5
1768,1768,2024-08-30,Direct Deposit,PRPAY-2024-001768,2024-09-02,5
1769,1769,2024-08-30,ACH,PRPAY-2024-001769,2024-09-02,5
1770,1770,2024-08-30,Direct Deposit,PRPAY-2024-001770,2024-09-02,5
1771,1771,2024-08-30,ACH,PRPAY-2024-001771,2024-09-02,5
1772,1772,2024-08-30,ACH,PRPAY-2024-001772,2024-09-02,5
1773,1773,2024-08-30,Direct Deposit,PRPAY-2024-001773,2024-09-02,5
1774,1774,2024-08-30,Direct Deposit,PRPAY-2024-001774,2024-09-02,5
1775,1775,2024-08-30,Direct Deposit,PRPAY-2024-001775,2024-09-02,5
1776,1776,2024-08-30,ACH,PRPAY-2024-001776,2024-09-02,5
1777,1777,2024-08-30,Direct Deposit,PRPAY-2024-001777,2024-09-02,5
1778,1778,2024-08-30,ACH,PRPAY-2024-001778,2024-09-02,5
1779,1779,2024-08-30,Direct Deposit,PRPAY-2024-001779,2024-09-02,5
1780,1780,2024-08-30,Direct Deposit,PRPAY-2024-001780,2024-09-02,5
1781,1781,2024-08-30,ACH,PRPAY-2024-001781,2024-09-02,5
1782,1782,2024-08-30,ACH,PRPAY-2024-001782,2024-09-02,5
1783,1783,2024-08-30,Direct Deposit,PRPAY-2024-001783,2024-09-02,5
1784,1784,2024-08-30,Direct Deposit,PRPAY-2024-001784,2024-09-02,5
1785,1785,2024-08-30,ACH,PRPAY-2024-001785,2024-09-02,5
1786,1786,2024-08-30,ACH,PRPAY-2024-001786,2024-09-02,5
1787,1787,2024-08-30,ACH,PRPAY-2024-001787,2024-09-02,5
1788,1788,2024-08-30,Direct Deposit,PRPAY-2024-001788,2024-09-02,5
1789,1789,2024-08-30,ACH,PRPAY-2024-001789,2024-09-02,5
1790,1790,2024-08-30,ACH,PRPAY-2024-001790,2024-09-02,5
1791,1791,2024-08-30,Direct Deposit,PRPAY-2024-001791,2024-09-02,5
1792,1792,2024-09-13,ACH,PRPAY-2024-001792,2024-09-16,5
1793,1793,2024-09-13,ACH,PRPAY-2024-001793,2024-09-16,5
1794,1794,2024-09-13,ACH,PRPAY-2024-001794,2024-09-16,5
1795,1795,2024-09-13,Direct Deposit,PRPAY-2024-001795,2024-09-16,5
1796,1796,2024-09-13,ACH,PRPAY-2024-001796,2024-09-16,5
1797,1797,2024-09-13,Direct Deposit,PRPAY-2024-001797,2024-09-16,5
1798,1798,2024-09-13,Direct Deposit,PRPAY-2024-001798,2024-09-16,5
1799,1799,2024-09-13,Direct Deposit,PRPAY-2024-001799,2024-09-16,5
1800,1800,2024-09-13,ACH,PRPAY-2024-001800,2024-09-16,5
1801,1801,2024-09-13,ACH,PRPAY-2024-001801,2024-09-16,5
1802,1802,2024-09-13,Direct Deposit,PRPAY-2024-001802,2024-09-16,5
1803,1803,2024-09-13,Direct Deposit,PRPAY-2024-001803,2024-09-16,5
1804,1804,2024-09-13,ACH,PRPAY-2024-001804,2024-09-16,5
1805,1805,2024-09-13,ACH,PRPAY-2024-001805,2024-09-16,5
1806,1806,2024-09-13,Direct Deposit,PRPAY-2024-001806,2024-09-16,5
1807,1807,2024-09-13,ACH,PRPAY-2024-001807,2024-09-16,5
1808,1808,2024-09-13,ACH,PRPAY-2024-001808,2024-09-16,5
1809,1809,2024-09-13,Direct Deposit,PRPAY-2024-001809,2024-09-16,5
1810,1810,2024-09-13,Direct Deposit,PRPAY-2024-001810,2024-09-16,5
1811,1811,2024-09-13,Direct Deposit,PRPAY-2024-001811,2024-09-16,5
1812,1812,2024-09-13,Direct Deposit,PRPAY-2024-001812,2024-09-16,5
1813,1813,2024-09-13,ACH,PRPAY-2024-001813,2024-09-16,5
1814,1814,2024-09-13,ACH,PRPAY-2024-001814,2024-09-16,5
1815,1815,2024-09-13,Direct Deposit,PRPAY-2024-001815,2024-09-16,5
1816,1816,2024-09-13,ACH,PRPAY-2024-001816,2024-09-16,5
1817,1817,2024-09-13,Direct Deposit,PRPAY-2024-001817,2024-09-16,5
1818,1818,2024-09-13,Direct Deposit,PRPAY-2024-001818,2024-09-16,5
1819,1819,2024-09-13,Direct Deposit,PRPAY-2024-001819,2024-09-16,5
1820,1820,2024-09-13,ACH,PRPAY-2024-001820,2024-09-16,5
1821,1821,2024-09-13,Direct Deposit,PRPAY-2024-001821,2024-09-16,5
1822,1822,2024-09-13,Direct Deposit,PRPAY-2024-001822,2024-09-16,5
1823,1823,2024-09-13,ACH,PRPAY-2024-001823,2024-09-16,5
1824,1824,2024-09-13,Direct Deposit,PRPAY-2024-001824,2024-09-16,5
1825,1825,2024-09-13,ACH,PRPAY-2024-001825,2024-09-16,5
1826,1826,2024-09-13,ACH,PRPAY-2024-001826,2024-09-16,5
1827,1827,2024-09-13,Direct Deposit,PRPAY-2024-001827,2024-09-16,5
1828,1828,2024-09-13,Direct Deposit,PRPAY-2024-001828,2024-09-16,5
1829,1829,2024-09-13,ACH,PRPAY-2024-001829,2024-09-16,5
1830,1830,2024-09-13,Direct Deposit,PRPAY-2024-001830,2024-09-16,5
1831,1831,2024-09-13,ACH,PRPAY-2024-001831,2024-09-16,5
1832,1832,2024-09-13,Direct Deposit,PRPAY-2024-001832,2024-09-16,5
1833,1833,2024-09-13,ACH,PRPAY-2024-001833,2024-09-16,5
1834,1834,2024-09-13,ACH,PRPAY-2024-001834,2024-09-16,5
1835,1835,2024-09-13,Direct Deposit,PRPAY-2024-001835,2024-09-16,5
1836,1836,2024-09-13,Direct Deposit,PRPAY-2024-001836,2024-09-16,5
1837,1837,2024-09-13,ACH,PRPAY-2024-001837,2024-09-16,5
1838,1838,2024-09-13,Direct Deposit,PRPAY-2024-001838,2024-09-16,5
1839,1839,2024-09-13,Direct Deposit,PRPAY-2024-001839,2024-09-16,5
1840,1840,2024-09-13,ACH,PRPAY-2024-001840,2024-09-16,5
1841,1841,2024-09-13,ACH,PRPAY-2024-001841,2024-09-16,5
1842,1842,2024-09-13,ACH,PRPAY-2024-001842,2024-09-16,5
1843,1843,2024-09-13,ACH,PRPAY-2024-001843,2024-09-16,5
1844,1844,2024-09-13,ACH,PRPAY-2024-001844,2024-09-16,5
1845,1845,2024-09-13,ACH,PRPAY-2024-001845,2024-09-16,5
1846,1846,2024-09-13,ACH,PRPAY-2024-001846,2024-09-16,5
1847,1847,2024-09-13,ACH,PRPAY-2024-001847,2024-09-16,5
1848,1848,2024-09-13,ACH,PRPAY-2024-001848,2024-09-16,5
1849,1849,2024-09-13,Direct Deposit,PRPAY-2024-001849,2024-09-16,5
1850,1850,2024-09-13,ACH,PRPAY-2024-001850,2024-09-16,5
1851,1851,2024-09-13,Direct Deposit,PRPAY-2024-001851,2024-09-16,5
1852,1852,2024-09-13,Direct Deposit,PRPAY-2024-001852,2024-09-16,5
1853,1853,2024-09-13,Direct Deposit,PRPAY-2024-001853,2024-09-16,5
1854,1854,2024-09-13,ACH,PRPAY-2024-001854,2024-09-16,5
1855,1855,2024-09-13,Direct Deposit,PRPAY-2024-001855,2024-09-16,5
1856,1856,2024-09-13,Direct Deposit,PRPAY-2024-001856,2024-09-16,5
1857,1857,2024-09-13,ACH,PRPAY-2024-001857,2024-09-16,5
1858,1858,2024-09-13,Direct Deposit,PRPAY-2024-001858,2024-09-16,5
1859,1859,2024-09-13,ACH,PRPAY-2024-001859,2024-09-16,5
1860,1860,2024-09-13,Direct Deposit,PRPAY-2024-001860,2024-09-16,5
1861,1861,2024-09-13,Direct Deposit,PRPAY-2024-001861,2024-09-16,5
1862,1862,2024-09-13,Direct Deposit,PRPAY-2024-001862,2024-09-16,5
1863,1863,2024-09-13,ACH,PRPAY-2024-001863,2024-09-16,5
1864,1864,2024-09-13,Direct Deposit,PRPAY-2024-001864,2024-09-16,5
1865,1865,2024-09-13,Direct Deposit,PRPAY-2024-001865,2024-09-16,5
1866,1866,2024-09-13,ACH,PRPAY-2024-001866,2024-09-16,5
1867,1867,2024-09-13,ACH,PRPAY-2024-001867,2024-09-16,5
1868,1868,2024-09-13,ACH,PRPAY-2024-001868,2024-09-16,5
1869,1869,2024-09-13,Direct Deposit,PRPAY-2024-001869,2024-09-16,5
1870,1870,2024-09-13,Direct Deposit,PRPAY-2024-001870,2024-09-16,5
1871,1871,2024-09-13,ACH,PRPAY-2024-001871,2024-09-16,5
1872,1872,2024-09-13,ACH,PRPAY-2024-001872,2024-09-16,5
1873,1873,2024-09-13,ACH,PRPAY-2024-001873,2024-09-16,5
1874,1874,2024-09-13,ACH,PRPAY-2024-001874,2024-09-16,5
1875,1875,2024-09-13,ACH,PRPAY-2024-001875,2024-09-16,5
1876,1876,2024-09-13,ACH,PRPAY-2024-001876,2024-09-16,5
1877,1877,2024-09-13,Direct Deposit,PRPAY-2024-001877,2024-09-16,5
1878,1878,2024-09-13,Direct Deposit,PRPAY-2024-001878,2024-09-16,5
1879,1879,2024-09-13,Direct Deposit,PRPAY-2024-001879,2024-09-16,5
1880,1880,2024-09-13,Direct Deposit,PRPAY-2024-001880,2024-09-16,5
1881,1881,2024-09-13,Direct Deposit,PRPAY-2024-001881,2024-09-16,5
1882,1882,2024-09-13,Direct Deposit,PRPAY-2024-001882,2024-09-16,5
1883,1883,2024-09-13,ACH,PRPAY-2024-001883,2024-09-16,5
1884,1884,2024-09-13,ACH,PRPAY-2024-001884,2024-09-16,5
1885,1885,2024-09-13,Direct Deposit,PRPAY-2024-001885,2024-09-16,5
1886,1886,2024-09-13,Direct Deposit,PRPAY-2024-001886,2024-09-16,5
1887,1887,2024-09-13,ACH,PRPAY-2024-001887,2024-09-16,5
1888,1888,2024-09-13,Direct Deposit,PRPAY-2024-001888,2024-09-16,5
1889,1889,2024-09-13,ACH,PRPAY-2024-001889,2024-09-16,5
1890,1890,2024-09-13,Direct Deposit,PRPAY-2024-001890,2024-09-16,5
1891,1891,2024-09-13,ACH,PRPAY-2024-001891,2024-09-16,5
1892,1892,2024-09-13,Direct Deposit,PRPAY-2024-001892,2024-09-16,5
1893,1893,2024-09-13,Direct Deposit,PRPAY-2024-001893,2024-09-16,5
1894,1894,2024-09-13,ACH,PRPAY-2024-001894,2024-09-16,5
1895,1895,2024-09-13,Direct Deposit,PRPAY-2024-001895,2024-09-16,5
1896,1896,2024-09-13,Direct Deposit,PRPAY-2024-001896,2024-09-16,5
1897,1897,2024-09-13,ACH,PRPAY-2024-001897,2024-09-16,5
1898,1898,2024-09-13,ACH,PRPAY-2024-001898,2024-09-16,5
1899,1899,2024-09-27,Direct Deposit,PRPAY-2024-001899,2024-09-30,5
1900,1900,2024-09-27,ACH,PRPAY-2024-001900,2024-09-30,5
1901,1901,2024-09-27,ACH,PRPAY-2024-001901,2024-09-30,5
1902,1902,2024-09-27,ACH,PRPAY-2024-001902,2024-09-30,5
1903,1903,2024-09-27,Direct Deposit,PRPAY-2024-001903,2024-09-30,5
1904,1904,2024-09-27,ACH,PRPAY-2024-001904,2024-09-30,5
1905,1905,2024-09-27,ACH,PRPAY-2024-001905,2024-09-30,5
1906,1906,2024-09-27,Direct Deposit,PRPAY-2024-001906,2024-09-30,5
1907,1907,2024-09-27,ACH,PRPAY-2024-001907,2024-09-30,5
1908,1908,2024-09-27,ACH,PRPAY-2024-001908,2024-09-30,5
1909,1909,2024-09-27,Direct Deposit,PRPAY-2024-001909,2024-09-30,5
1910,1910,2024-09-27,Direct Deposit,PRPAY-2024-001910,2024-09-30,5
1911,1911,2024-09-27,Direct Deposit,PRPAY-2024-001911,2024-09-30,5
1912,1912,2024-09-27,ACH,PRPAY-2024-001912,2024-09-30,5
1913,1913,2024-09-27,Direct Deposit,PRPAY-2024-001913,2024-09-30,5
1914,1914,2024-09-27,Direct Deposit,PRPAY-2024-001914,2024-09-30,5
1915,1915,2024-09-27,ACH,PRPAY-2024-001915,2024-09-30,5
1916,1916,2024-09-27,Direct Deposit,PRPAY-2024-001916,2024-09-30,5
1917,1917,2024-09-27,ACH,PRPAY-2024-001917,2024-09-30,5
1918,1918,2024-09-27,Direct Deposit,PRPAY-2024-001918,2024-09-30,5
1919,1919,2024-09-27,Direct Deposit,PRPAY-2024-001919,2024-09-30,5
1920,1920,2024-09-27,Direct Deposit,PRPAY-2024-001920,2024-09-30,5
1921,1921,2024-09-27,Direct Deposit,PRPAY-2024-001921,2024-09-30,5
1922,1922,2024-09-27,ACH,PRPAY-2024-001922,2024-09-30,5
1923,1923,2024-09-27,Direct Deposit,PRPAY-2024-001923,2024-09-30,5
1924,1924,2024-09-27,Direct Deposit,PRPAY-2024-001924,2024-09-30,5
1925,1925,2024-09-27,Direct Deposit,PRPAY-2024-001925,2024-09-30,5
1926,1926,2024-09-27,ACH,PRPAY-2024-001926,2024-09-30,5
1927,1927,2024-09-27,Direct Deposit,PRPAY-2024-001927,2024-09-30,5
1928,1928,2024-09-27,ACH,PRPAY-2024-001928,2024-09-30,5
1929,1929,2024-09-27,ACH,PRPAY-2024-001929,2024-09-30,5
1930,1930,2024-09-27,Direct Deposit,PRPAY-2024-001930,2024-09-30,5
1931,1931,2024-09-27,Direct Deposit,PRPAY-2024-001931,2024-09-30,5
1932,1932,2024-09-27,ACH,PRPAY-2024-001932,2024-09-30,5
1933,1933,2024-09-27,ACH,PRPAY-2024-001933,2024-09-30,5
1934,1934,2024-09-27,ACH,PRPAY-2024-001934,2024-09-30,5
1935,1935,2024-09-27,Direct Deposit,PRPAY-2024-001935,2024-09-30,5
1936,1936,2024-09-27,Direct Deposit,PRPAY-2024-001936,2024-09-30,5
1937,1937,2024-09-27,ACH,PRPAY-2024-001937,2024-09-30,5
1938,1938,2024-09-27,ACH,PRPAY-2024-001938,2024-09-30,5
1939,1939,2024-09-27,ACH,PRPAY-2024-001939,2024-09-30,5
1940,1940,2024-09-27,Direct Deposit,PRPAY-2024-001940,2024-09-30,5
1941,1941,2024-09-27,ACH,PRPAY-2024-001941,2024-09-30,5
1942,1942,2024-09-27,Direct Deposit,PRPAY-2024-001942,2024-09-30,5
1943,1943,2024-09-27,Direct Deposit,PRPAY-2024-001943,2024-09-30,5
1944,1944,2024-09-27,ACH,PRPAY-2024-001944,2024-09-30,5
1945,1945,2024-09-27,Direct Deposit,PRPAY-2024-001945,2024-09-30,5
1946,1946,2024-09-27,ACH,PRPAY-2024-001946,2024-09-30,5
1947,1947,2024-09-27,Direct Deposit,PRPAY-2024-001947,2024-09-30,5
1948,1948,2024-09-27,Direct Deposit,PRPAY-2024-001948,2024-09-30,5
1949,1949,2024-09-27,ACH,PRPAY-2024-001949,2024-09-30,5
1950,1950,2024-09-27,Direct Deposit,PRPAY-2024-001950,2024-09-30,5
1951,1951,2024-09-27,Direct Deposit,PRPAY-2024-001951,2024-09-30,5
1952,1952,2024-09-27,Direct Deposit,PRPAY-2024-001952,2024-09-30,5
1953,1953,2024-09-27,Direct Deposit,PRPAY-2024-001953,2024-09-30,5
1954,1954,2024-09-27,ACH,PRPAY-2024-001954,2024-09-30,5
